word,part_of_speech,meaning,example,example_meaning,definition,ID
stockade,verb,trại giam,Take him to the stockades .,Đứa hắn tới trại giam .,an enclosure protected by a wall of wooden posts,6052
unremitting,adjective,liên tục,"Right now, America is in an unremitting state of trauma.","Ngay bây giờ, nước Mỹ đang ở trong tình trạng chấn thương liên tục .",incessant; never slackening,6053
paddy,adjective,ruộng lúa,"Areas that were once home to rice paddies , roads, trees, and villages are now swamped.","Ruộng lúa , đường sá, cây cối và làng mạc đều bị ngập.","Rice, before it is milled",6054
downplay,verb,downplay,"Don't downplay this, House.","Đừng xem nhẹ việc này, House.",(transitive) To de-emphasize; to present or portray as less important or consequential.,6055
wreak,verb,trút,In my dreams I fantasize of wreaking vengeance on you guys.,Trong những giấc mơ mà tôi tưởng tượng về việc trút những cuộc báo thù thật dữ dội lên đầu các người.,"(transitive) To cause, inflict or let out, especially if causing harm or injury.",6056
debilitating,adjective,làm suy nhược,Rosa suffers from debilitating diabetes and other ailments.,"Rosa mắc bệnh tiểu đường làm suy nhược , và các căn bệnh khác.",Causing a loss of energy or strength.,6057
visceral,adjective,phủ tạng,It's all about the visceral experience.,Đó cũng chỉ là về những trải nghiệm bản năng,(anatomy) Of or relating to the viscera—internal organs of the body; splanchnic.,6058
marksman,noun,thiện xạ,"He's armed, and he's an excellent marksman .","Cậu ta có vũ khí, và cậu ta là một tay thiện xạ xuất chúng.",A man skilled in shooting (a gun) at a target.,6059
disillusioned,adjective,vỡ mộng,They are disillusioned by “the broken campaign promises of a thousand politicians.”,Họ vỡ mộng về “những sự thất hứa của rất nhiều nhà chính trị”.,The state of having lost one's illusions.,6060
conceive,verb,thụ thai,The godly man Joseph was engaged to Mary at the time she conceived .,Người tin kính là Giô-sép đã đính hôn với Ma-ri rồi khi nàng thụ thai .,(transitive) To develop an idea.,6061
galvanize,verb,mạ điện,"The galvanic cell and the process of galvanization were both named for Luigi Galvani, and his discoveries paved the way for electrical batteries, galvanization , and cathodic protection.","Tế bào mạ và quá trình mạ đều được đặt tên theo Luigi Galvani và những phát hiện này đã mở đường cho pin điện , mạ điện và chống ăn mòn điện.","(transitive, chiefly North America, chemistry) To coat with a thin layer of metal by electrochemical means; to electroplate.",6062
tawdry,adjective,lòe loẹt,"I don't think you'd want anything that tawdry , do you?","Tôi nghĩ là cô không muốn những thứ lòe loẹt quá, phải không?",Cheap and gaudy; showy.,6063
debrief,verb,phỏng vấn,I'll be handling your debriefing .,Tôi sẽ đảm nhận việc phỏng vấn anh.,(transitive) To question someone after a military mission in order to obtain intelligence.,6064
salient,adjective,nổi bật,The salient point is that it was the first thing the unsub wasn't good at.,Điểm nổi bật là nó là điều đầu tiên hung thủ không giỏi.,Worthy of note; pertinent or relevant.,6066
renegade,noun,kẻ phản bội,(Revelation 1:10) The archangel Michael hurls the renegade Satan from heaven down to the earth.,(Khải-huyền 1:10). Thiên sứ trưởng Mi-chen quăng kẻ phản bội Sa-tan từ trên trời xuống đất.,An outlaw or rebel.,6067
fief,noun,thái ấp,"In the Edo period, the fiefs became known as han.","Trong thời kỳ Edo, các thái ấp được gọi là han - phiên.",An estate held of a superior on condition of military service.,6068
platitude,noun,lời nói nhàm,"Spare me the platitudes , Niklaus.","Bớt nói thừa đi, Niklaus.",An often-quoted saying that is supposed to be meaningful but has become unoriginal or hackneyed through overuse; a cliché.,6069
incisive,adjective,nhọn,These incisions have been made with precision.,Những vết rạch này rất chính xác.,(of an action) Quick and direct.,6070
fatalism,noun,thuyết định mệnh,Fatalism thus erects a barrier between God and man.,Vì vậy thuyết định mệnh dựng lên hàng rào ngăn cách Đức Chúa Trời và nhân loại.,"fate, fatality, the doctrine that all events are subject to fate or inevitable necessity, or determined in advance in such a way that human beings cannot change them.",6072
statecraft,noun,chính trị,"Moreover, this is a very old state tradition, a very old tradition of statecraft .","Thêm nữa, đó là 1 truyền thống rất lâu đời một truyền thống rất cổ trong quản lí đất nước","The skills of being a statesman, of leading a country well.",6073
runnel,verb,rãnh,"Dustin Patrick Runnels (born April 11, 1969) is an American professional wrestler.","Dustin Patrick Runnels ( sinh ngày 11 tháng 4 năm 1969), là một đô vật chuyên nghiệp ngườ Mỹ.","a small stream, a rivulet",6074
axiom,noun,chân lý,An axiom we all understand is that you get what you pay for.,Một chân lý mà chúng ta đều hiểu là tiền nào của nấy.,(philosophy) A seemingly self-evident or necessary truth which is based on assumption; a principle or proposition which cannot actually be proven or dis‐proven.,6075
progeny,noun,con cháu,The progeny were interbred and established the Ukrainian Riding Horse type.,Thế hệ con cháu chúng đã phát triển xen kẽ và thành lập loại Ngựa cưỡi Ukraine.,(uncountable) offspring or descendants.,6076
cant,adjective,lời giả dối,You cant win,Không thể vượt qua .,"An argot, the jargon of a particular class or subgroup.",6077
inhibition,noun,sự ức chế,Lateral inhibition cannot explain White's illusion.,Sự ức chế bên không thể giải thích ảo ảnh White.,the act of inhibiting.,6078
feint,adjective,faint,You saw that feint ?,Đừng nhìn bề ngoài .,"To make a feint, or mock attack.",6079
juggernaut,noun,Gia-ga-nát,"Come... my faux juggernaut , my nefarious loins!",Hãy đến đây... những nàng chim bất chính của ta,"A literal or metaphorical force or object regarded as unstoppable, that will crush all in its path.",6080
requiem,noun,cầu hồn,"Oh, how the young woman longed for the comfort, even the reality, of Robert Louis Stevenson’s “ Requiem ”:","Ôi, người phụ nữ trẻ đó khát khao niềm an ủi, đó chính là thực tế của bài “Thơ Cầu Hồn ” của Robert Louis Stevenson:",A mass or other ceremony to honor and remember a dead person.,6081
scabrous,adjective,khó khăn,you scabrous dogs!,"Lên boong , hỡi hải tặc!","covered with scales or scabs, or otherwise extremely rough",6082
distaff,noun,nữ giới,The distaff and the spindle were sticks used to spin or make thread and yarn.,Con quay và con suốt là những cây que dùng để xe sợi hoặc làm chỉ.,referring to the maternal side of a family,6083
embroil,verb,lôi kéo,"But then, she... became embroiled with another man.",Nhưng rồi cô ấy... dần bị một người nam khác lôi kéo .,To draw into a situation; to cause to be involved.,6084
visage,noun,mặt,"The visage I saw in this cup was not yours, Your Highness.","Cái mặt mà tôi thấy trong chiếc cốc không phải là của ông, thưa bệ hạ.",Countenance; appearance; one's face.,6085
filigree,verb,đồ vàng bạc chạm lộng,Look at the filigree scalloping on the rim.,Hãy nhìn hình nạm sò ở ngoài viền.,A delicate and intricate ornamentation made from gold or silver twisted wire.,6086
cavalier,adjective,xẵng,Duelling Cavalier ?,""" The Duelling Cavalier "" ?",Not caring enough about something important.,6087
reservoir,noun,nguồn,"If there's another case, there could be some reservoir of infection.","Nếu có khả năng năng nào khác, chỉ có thể là có một nguồn lây nhiễm.","A place where anything is kept in store; especially, a place where water is collected and kept for use when wanted, as to supply a fountain, a canal, or a city by means of aqueducts.",6088
subsist,verb,tồn tại,"To give millions of starving men, women and children a chance at more than just subsistence .","Để cho hàng triệu đàn ông, phụ nữ, trẻ em đang đói khát có một cơ hội lớn hơn là chỉ tồn tại .",To survive on a minimum of resources.,6089
inundated,adjective,ngập,"A 1983 survey of the park determined it to be composed of 63% primary and mature secondary forest, 13% swamp forest, 13% seasonally inundated forest, and 11% young secondary forest.","Một nghiên cứu năm 1983 xác định nó gồm 63% rừng thứ sinh già, 13% rừng đầm lầy, 13% rừng ngập theo mùa, và 11% rừng thứ sinh già.",Simple past tense and past participle of inundate.,6090
palatable,adjective,bùi tai,"And when you expand their palates , you expand their vocabulary.","Và khi bạn mở rộng vòm họng của chúng , bạn mở rộng vốn từ của chúng.","Pleasing to the taste, tasty.",6091
municipality,noun,thành phố tự trị,"And here are the results, and this is broken down into nearly 800 different municipalities .","Và đây là kết quả, và nó phân ra vào khoảng gần 800 thành phố tự trị khác nhau.","A district with a government that typically encloses no other governed districts; a borough, city, or incorporated town or village.",6092
trivialize,verb,tầm thường hoá,"Also, Phelps notes that some activists believe that the group's media stunts trivialize animal rights, but he qualifies this by saying, ""t's hard to argue with success and PETA is far and away the most successful cutting-edge animal rights organization in the world.""","Ngoài ra, Phelps lưu ý rằng một số nhà hoạt động cho rằng phương tiện truyền thông các pha nguy hiểm của nhóm làm tầm thường hoá quyền động vật, nhưng ông làm nhẹ bớt lời phê bình bằng cách nói rằng, ""thật khó để tranh luận với thành công và PETA là một tổ chức vì quyền động vật tiên tiến thành công nhất trên thế giới. """,To make something appear trivial,6093
