word,part_of_speech,meaning,example,example_meaning,definition,ID
dingy,adjective,bẩn thỉu,It seemed to be alive with four-legged fur balls roaming underfoot and sprawling across the backs of the dingy sofa and chairs .,Dường như nơi đây nhung nhúc những quả bóng lông thú có bốn chân lang thang dưới chân và ngổn ngang các ván lưng của ghế và ghế xô-pha bẩn thỉu .,drab; shabby; dirty; squalid,1890
sliver,verb,miếng,The basic form begins with a woven mesh of fine bamboo slivers .,Hình dạng căn bản bắt đầu với một miếng lưới được đan bằng những sợi tre mỏng.,"A long piece cut or rent off; a sharp, slender fragment; a splinter.",1891
vain,adjective,hão,"13 But behold this my joy was vain , for their asorrowing was not unto repentance, because of the goodness of God; but it was rather the bsorrowing of the cdamned, because the Lord would not always suffer them to take dhappiness in sin.","13 Nhưng này, nỗi vui mừng của tôi thật là hão huyền, vì asự buồn rầu của họ không đưa họ tới sự hối cải, bởi vì lòng nhân từ của Thượng Đế; nhưng đúng hơn, sự buồn rầu của họ chỉ là sự buồn rầu của bkẻ bị kết tội, vì Chúa không muốn luôn luôn để họ csung sướng trong tội lỗi.","overly proud of oneself, especially when concerning appearance",1892
waft,verb,làn,"When he's finished, the feeling of a breeze wafting against your skin will be enough to make you beg me to kill you.",Khi đủ liều cảm giác của một làn gió phảng phất trên da cũng đủ để mày xin được chết,(ergative) to cause to float easily or gently through the air,1893
incredulous,adjective,hoài nghi,""" Scared and incredulous """,""" Sợ hãi và hoài nghi ""","Skeptical, disbelieving, or unable to believe. [from 16th c.]",1894
crafty,adjective,láu cá,"Agatha smiled knowingly, her pale blue eyes crafty as ever.","Agatha mỉm cười đầy hiểu biết, đôi mắt xanh nhạt của bà láu cá hơn bao giờ hết.","Relating to, or characterized by, craft or skill; dexterous.",1895
understatement,noun,sự nói bớt,That's An understatement,Câu đó không đúng sự thật.,a disclosure or statement that is less than complete,1896
primal,adjective,chủ yếu,"In Japanese the word ""Kodō"" conveys two meanings: ""heartbeat"" the primal source of all rhythm and, read in a different way, the word can mean ""children of the drum"".","Chữ ""Kodo"" trong tiếng Nhật Bản có 2 nghĩa: Nhịp tim đập, nguồn chủ yếu của các âm điệu, và đọc theo một cách khác, chữ ngày có nghĩa là ""con cái của trống"".","Being the first in time, or history.",1897
gawk,verb,trố mắt nhìn,The tall one's gawking at me and the short one's being very droll.,"Cái ghế cao đang trố mắt nhìn em, còn cái thấp thì trông rất kỳ quặc.",a cuckoo,1898
swindler,noun,kẻ lừa đảo,"If we are deceived by a swindler , we lose money.","Nếu bị kẻ lừa đảo dối gạt, chúng ta mất tiền.","A person who swindles, cheats or defrauds.",1899
inconvenient,adjective,bất tiện,But the blessings make such inconveniences pale into insignificance.,Nhưng những ân phước làm cho những điều bất tiện ấy không quan trọng nữa.,Not convenient.,1900
snooty,adjective,học đòi làm sang,"I'll take a sixer. Old Milwaukee or Lone Star, nothing snooty .","Tôi lấy 6 lon Old Milwaukee hoặc Lone Star, không mua loại khác.",pompous; snobbish; inclined to turn up one's nose,1901
census,verb,điều tra dân số,"As of 2001 India census , Nimbhore Budruk had a population of 8449.","Theo điều tra dân số năm 2001 của Ấn Độ, Nimbhore Budruk có dân số 8449 người.","An official count of members of a population (not necessarily human), usually residents or citizens in a particular region, often done at regular intervals.",1902
resent,verb,oán,"That, in turn, protects us from feelings of entitlement, envy, and resentment , which would alienate people from us and rob us of joy in life.","Thái độ này bảo vệ chúng ta khỏi khuynh hướng ích kỷ, ghen tị hoặc oán giận, là những cảm xúc làm người khác xa lánh mình và cướp đi niềm vui trong đời sống.","To express or exhibit displeasure or indignation at, as by words or acts.",1903
musing,adjective,mơ màng,"Still grows the vivacious lilac a generation after the door and lintel and the sill are gone, unfolding its sweet - scented flowers each spring, to be plucked by the musing traveller; planted and tended once by children's hands, in front- yard plots -- now standing by wallsides in retired pastures, and giving place to new- rising forests; -- the last of that stirp, sole survivor of that family.","Tuy nhiên phát triển tử đinh hương thế hệ một hoạt bát sau khi cánh cửa và cây ngang và các ngưỡng cửa đã mất hết, mở ra các hoa có mùi thơm của nó ngọt mỗi mùa xuân, được ngắt các du khách mơ màng ; trồng và có xu hướng một lần bằng tay của trẻ em, trong lô sân phía trước - bây giờ đứng bởi wallsides trong nghỉ hưu đồng cỏ, và địa điểm cho các khu rừng mới tăng; - cuối cùng rằng stirp, duy nhất người sống sót của gia đình mà.",Present participle of muse.,1904
dire,adjective,thảm khốc,"There are seven four in the mornings, and they're all very dire .","Có bảy ""4 giờ sáng"", và tất cả đều thảm khốc .",Ill-boding; portentous.,1905
thermostat,noun,máy điều nhiệt,"So, your thyroid works a lot like the thermostat in your house.",Tuyến giáp của bạn hoạt động giống như máy điều nhiệt trong nhà bạn,a device that automatically responds to changes in temperature by activating a heating or cooling system to maintain the temperature at a desired setting,1906
custom,noun,phong tục,"All these differ from each other in language, customs and laws.","Tất cả họ khác nhau về ngôn ngữ, phong tục và luật pháp.","made in a different way from usual, specially to fit one's needs",1907
stance,noun,quan điểm,Zwingli's theological stance was gradually revealed through his sermons.,Quan điểm thần học của Zwingli thể hiện qua các bài thuyết giáo.,"The manner, posture, or pose in which one stands.",1908
so-called,adjective,cái gọi là,"Everyone who wasted their time on the World-Wide-Web met here in the so - called "" darknet ""","Những kẻ nào ngồi đồng trên World-Wide-Web đều tụ hội vào cái gọi là "" darknet "".","(idiomatic) So named; called by such a name, with a very strong connotation that the item is not worthy of that name.",1909
corral,verb,bãi bẫy thú,OK Corral,♪ OK Corral,"An enclosure for livestock, especially a circular one.",1910
lope,verb,nhảy cẫng lên,"Lope , there's nothing you can do.","Lope , ông không làm được gì đâu.","(obsolete) To jump, leap.",1911
ford,noun,chỗ cạn,29 They have passed over the ford ;,29 Họ đã băng qua chỗ cạn,"A location where a stream is shallow and the bottom has good footing, making it possible to cross from one side to the other with no bridge, by walking, riding, or driving through the water; a crossing.",1912
taper,verb,nhọn,"The aircraft had the Nakajima trademark wing with a straight leading edge and tapered trailing edge which would reappear again on the Ki-43, Ki-44, and Ki-84.","Máy bay được trang bị cánh nhãn hiệu Nakajima với mép trước thẳng và mép sau thon nhọn sẽ lại xuất hiện trên kiểu K-43, Ki-44, và Ki-84.","A slender wax candle; a small lighted wax candle; hence, a small light.",1913
trough,verb,máng,"An Air Force reconnaissance aircraft investigated the system early the next morning, finding that Beryl had degenerated into an open trough ; the NHC de-classified Beryl as a tropical cyclone at 21:00 UTC on July 8, accordingly.","Một chiếc máy bay trinh sát không quân đã điều tra hệ thống vào sáng sớm hôm sau, tìm một máng mở sắc nhọn; Beryl bị ngưng hoạt động như một cơn bão nhiệt đới lúc 21:00 UTC vào ngày 8 tháng 7 cho phù hợp.","A long, narrow container, open on top, for feeding or watering animals.",1914
deft,adjective,khéo léo,"Plus it's so sad being good, you risk becoming deft .","Nếu em làm tốt thì anh hơi buồn đấy, em cần trải nghiệm mới khéo léo được.",Quick and neat in action; skillful,1915
competence,noun,thẩm quyền,"1943 was a competent Yongsan, and 1946 Ichon-dong is has reached today.","Năm 1943 là một Yongsan có thẩm quyền , và năm 1946 là Ichon-dong tới ngày nay.","(uncountable) The quality or state of being competent, i.e. able or suitable for a general role.",1916
intangible,adjective,mơ hồ,It is often difficult to teach the intangible aspects of the gospel.,Thường rất khó để giảng dạy những khía cạnh mơ hồ của phúc âm.,incapable of being perceived by the senses; incorporeal,1917
plumb,adjective,ngay,"No, when I go to sea, I go as a simple sailor, right before the mast, plumb down into the forecastle, aloft there to the royal mast- head.","Không, khi tôi đi ra biển, tôi đi như một thủy thủ đơn giản, ngay trước khi các cột, plumb xuống phần trước của tàu, ở trên cao có cột đầu hoàng gia.",truly vertical,1918
sorrel,adjective,cây chua me đất,You won a sorrel .,Anh thắng một con ngựa hồng .,"A kind of plant with acidic leaves, especially Rumex acetosa, sometimes used as a salad vegetable.",1920
peddler,noun,bán rong,A peddler .,Một người bán rong .,An itinerant seller of small goods; a hawker.,1921
undertone,verb,giọng thấp,"Dynasty Warriors 4 is no different and features a similar style of music to Dynasty Warriors 3, using a mix of rock, metal, and heavy metal with undertones of traditional Chinese music.","Dynasty Warriors 4 chẳng có gì khác biệt và có phong cách âm nhạc tương tự như của Dynasty Warriors 3, sử dụng sự pha trộn giữa loại nhạc rock, metal, và heavy metal với giọng thấp của âm nhạc truyền thống Trung Quốc.",an auditory tone of low pitch or volume,1922
