word,part_of_speech,meaning,example,example_meaning,definition,ID
catwalk,noun,lối đi hẹp,And this catwalk is the way we get up there.,Và cái lối đi hẹp kia là đường chúng ta lên đó.,(nautical) an elevated enclosed passage providing access fore and aft from the bridge of a merchant vessel,12018
definitive,adjective,cuối cùng,"Well, look, I mean the tide is definitely turning.","Vâng, cuối cùng thì tình hình đã thay đổi.","(grammar) a word, such as a definite article or demonstrative pronoun, that defines or limits something",12019
foresee,verb,đoán trước,It's difficult to foresee the complications when you're away on big business.,Khó mà đoán trước được những khó khăn khi mình đi làm ăn lớn ở xa.,To anticipate; to predict.,12020
outpace,verb,đi nhanh hơn,"Dongguan , the south China city whose factories alone outpace those of Vietnam in exports , has recorded a 10 percent decline in employment since the onset of the global economic downturn , its mayor said on Wednesday .","Dongguan , chỉ một mình thành phố ở miền nam Trung Quốc có các nhà máy đi nhanh hơn Việt Nam về hàng xuất khẩu , đã ghi nhận suy thoái 10 phần trăm về số lượng công ăn việc làm từ khởi phát của thời kỳ suy thoái kinh tế toàn cầu , thị trưởng của nó đã nói vào ngày thứ tư .",To go faster than someone else; to exceed the pace of.,12021
colonize,verb,lập thuộc địa,He saw Columbus and the colonizing of America.,Ông đã nhìn thấy Columbus và việc thiết lập thuộc địa ở Châu Mỹ.,(American) Alternative spelling of colonise.,12022
abdominal,adjective,ở bụng,"Resulting abdominal pain persisted for several days, so I went to see a doctor.",Hậu quả là cơn đau ở bụng kéo dài mấy ngày liền nên tôi đi khám bác sĩ.,Of or pertaining to the abdomen.,12023
experiential,adjective,dựa trên kinh nghiệm,"Therefore, it is well equipped to correct the experiential system.",Nó cũng có tham vọng chỉnh sửa dữ liệu hệ thống.,"Of, related to, encountered in, or derived from experience.",12024
contextual,adjective,mạch văn,* Verse groupings and contextual summary statements,* Các nhóm câu thánh thư và những câu phát biểu tóm lược theo văn cảnh,"of, pertaining to, or depending on the context of information; relating to the situation or location in which the information was found.",12027
insoluble,adjective,không giải quyết được,"The insoluble salts, however, are non-toxic.","Tuy nhiên, các muối không hòa tan là không độc.",that cannot be dissolved,12028
foothold,noun,chỗ đứng,"We let the Germans take them, we're gonna lose our foothold and have to displace.","Nếu để bọn Đức chiếm chúng, chúng ta sẽ mất chỗ đứng và phải di chuyển.",(climbing) A solid grip with the feet.,12029
secede,verb,ly khai,1861 – American Civil War: Texas secedes from the United States.,1861 – Nội chiến Hoa Kỳ: Texas ly khai khỏi Hợp chúng quốc.,"(intransitive) To split from or to withdraw from membership of a political union, an alliance or an organisation.",12030
scintilla,noun,một mảy may,"It was written by Florian Balmer using the Scintilla editor component, and it was first publicly released in April 2004.","Phần mềm được viết bởi Florian Balmer sử dụng thành phần chỉnh sửa Scintilla, và được phát hành rộng rãi bắt đầu vào tháng 4 năm 2004.",A small spark or flash.,12031
freight,Verb,chất hàng xuống,Carriage of freight ceased in 1973.,Các chuyến vận tải bị chấm dứt vào năm 1973.,Payment for transportation.,12032
rejuvenation,noun,sự làm trẻ lại,Sand baths are really rejuvenating for the skin.,Tắm cát là phương pháp trị liệu để tái tạo da đấy.,The process of rendering young again.,12033
donation,noun,sự quyên góp,Why could the Corinthians have confidence in Paul’s supervision of donations ?,Tại sao tín đồ ở thành Cô-rinh-tô có thể tin cậy việc Phao-lô giám sát những sự quyên góp ?,A voluntary gift or contribution for a specific cause.,12035
encryption,noun,sự mật mã hóa,C.O. wants them encrypted ASAP.,Trung tá chỉ huy muốn mã hóa chúng càn sớm càng tốt.,"(cryptography) The process of obscuring information to make it unreadable without special knowledge, key files, and/or passwords.",12036
retrieve,verb,lấy lại,Schedule a Relical visit to retrieve new data.,Kế hoạch Relical đang lấy lại dữ liệu mới.,(transitive) To regain or get back something.,12037
amphibian,noun,lưỡng cư,Frogs are amphibians .,Ếch là loài lưỡng cư .,(obsolete) Having two natures.,12038
autobiography,noun,tự truyện,"In 2008 he wrote an autobiography entitled ""Frajer"".","Năm 2008, anh đã viết một cuốn tự truyện mang tên ""Frajer"".",A self-written biography; the story of one's own life.,12039
biodiversity,noun,đa dạng sinh học,Seamounts are important for biodiversity .,Các núi đáy biển rất quan trọng đối với đa dạng sinh học .,(biology) the diversity (number and variety of species) of plant and animal life within a region,12040
biographer,noun,người viết tiểu sử,Sounds like you're in the market for a biographer .,Có vẻ như anh đang tìm một người viết tiểu sử .,the writer of a biography,12041
biology,noun,sinh vật học,"I was having my inscriptions, my admission to biology .",Tôi nộp hồ sơ và được nhận vào ngành sinh vật học .,The study of all life or living matter,12043
biosphere,noun,sinh quyển,So how does earth’s biosphere remain healthy and habitable?,"Vậy, làm thế nào bầu sinh quyển trái đất vẫn lành mạnh và thích hợp cho sự sống?",the part of the Earth and its atmosphere capable of supporting life,12044
biotic,noun,sinh học,"We call it the biotic moisture pump, a new theory that is explained in a very simple way.","Chúng tôi gọi nó là cái bơm ẩm sinh học , một giả thuyết mới được giải thích theo một cách đơn giản.","Of, pertaining to, or produced by life or living organisms.",12045
arch,noun,vòm,"I saw him swim under an arch , and then lost sight of him.",Hắn đi dưới cái mái vòm và tôi mất dấu hắn.,An inverted U shape.,12046
archetype,noun,nguyên mẫu,And we can actually recreate the archetypal forms of nature.,Chúng ta có thể tái tạo các dạng nguyên mẫu của tự nhiên.,"An original model of which all other similar persons, objects, or concepts are merely derivative, copied, patterned, or emulated; a prototype",12047
archive,verb,lưu trữ,"Lillian Tindyebwa Archived 17 May 2014 at the Wayback Machine, ugandafaithwritersassociation.blogspot.com.","Truy cập ngày 22 tháng 4 năm 2014. ^ Lillian Tindyebwa Lưu trữ ngày 17 tháng 5 năm 2014, tại Wayback Machine., ugandafaithwritersassociation.blogspot.com.","A place for storing earlier, and often historical, material. An archive usually contains documents (letters, records, newspapers, etc.) or other types of media kept for historical interest.",12048
matriarchy,noun,chế độ mẫu quyền,I read that in a book about matriarchy in Papua New Guinea.,Tôi đọc được nó trong 1 cuốn sách về chế độ mẫu quyền ở Papua New Guinea.,"A social system in which the mother is head of household, having authority over men and children.",12049
catalogue,verb,ca-ta-lô,"Hello, I am calling from Spiegel catalogue .",tôi gọi từ catalog Spiegel.,A complete (usually alphabetical) list of items.,12050
autochthonous,adjective,bản địa,The presence of an autochthonous horse breed in the Jura traces to the year 1619.,Sự hiện diện của một giống ngựa autochthonous trong các dấu vết Jura đến năm 1619.,Native to the place where found; indigenous.,12051
autoimmune,adjective,tự miễn dịch,"If we figure out exactly which autoimmune condition it is, we can get you better quicker.",Nếu tìm ra chính xác bệnh tự miễn dịch nào thì có thể làm em khỏi nhanh hơn.,"(pathology, immunology) Of or pertaining to autoimmunity.",12052
automatic,adjective,tự động,We automatically throw the little nub of plastic upward.,Chúng ta tự động đưa tay vào vị trí có bảng nhỏ bằng nhựa trồi lên mặt tường.,Capable of operating without external control or intervention.,12053
automobile,noun,xe hơi,Can the world sustain that number of automobiles ?,Liệu thế giới có thể chịu đựng được số lượng xe hơi đó không?,"(US, Canada) A type of vehicle designed to move on the ground under its own stored power and intended to carry a driver, a small number of additional passengers, and a very limited amount of other load.",12054
automotive,adjective,tự động,"This bit, the big secret of automotive design —",Cái bí mật lớn nhất của thiết kế máy móc tự động —,Having the ability to move by itself; self-propelled or self-propelling.,12055
cryptography,noun,mật mã,Cryptocurrencies are based on a special field of mathematics called cryptography .,Tiền điện tử được dựa vào một lĩnh vực toán học đặc biệt có tên là mật mã học.,"The discipline concerned with communication security (eg, confidentiality of messages, integrity of messages, sender authentication, non-repudiation of messages, and many other related issues), regardless of the used medium such as pencil and paper or computers.",12056
graphology,noun,thuật xem tướng chữ,Graphology is an effective and reliable indicator of personality and behavior.,Thuật xem tướng chữ là chỉ tiêu hiệu quả và đáng tin cậy của nhân cách và hành vi.,"the study of handwriting, especially as a means of analyzing character",12057
