word,part_of_speech,meaning,example,example_meaning,definition,ID
algae,noun,tảo,"Thus, corals are born from the marriage of algae and shells.","Theo cách đó, san hô được thoát thai từ cuộc hôn nhân giữa tảo và đá vôi.",Plural form of alga.,9177
angler,noun,người câu cá,You know any anglers around here?,Có người câu cá quanh đây chứ?,A person who fishes with a hook and line.,9178
barnacle,verb,con hàu,"""'Billions of bilious blue blistering barnacles in a thundering typhoon!","""'Hàng tỷ con hàu màu xanh bén nhọn gớm guốc trong một cơn giông bão!",A marine crustacean of the subclass Cirripedia that attaches itself to submerged surfaces such as tidal rocks or the bottoms of ships.,9179
crustacean,adjective,giáp xác,By this means each whale can consume up to two tons of crustaceans a day.,"Bằng cách đó, mỗi con cá voi có thể nuốt đến hai tấn giáp xác mỗi ngày.","Any arthropod of the subphylum Crustacea, including lobsters, crabs, shrimp, barnacles and woodlice.",9180
gill,verb,đánh,"Carreño Busta went on to win the title, defeating Gilles Müller in the final, 6–2, 7–6(7–5).","Carreño Busta đi đến để giành lấy danh hiệu, đánh bại Gilles Müller ở trận chung kết, 6–2, 7–6(7–5).",(animal anatomy) A breathing organ of fish and other aquatic animals.,9181
hoof,noun,móng guốc,"They've been eating off the hoof for so long, they just naturally grew a set of extra long horns, that's all.","Chúng đã ăn hết móng guốc của mình từ lâu nay, chúng chỉ mọc thêm một cặp sừng dài, vậy thôi.","The foot of an animal such as a horse, ox or deer.",9182
amenable,adjective,tuân theo,"+ (And all the people will say, ‘ Amen !’)",+ (Toàn thể dân chúng sẽ đáp rằng: ‘A- men !’).,Willing to respond to persuasion or suggestions.,9183
companion,verb,bạn đồng hành,"For two weeks, she became my companion , slept with me.","Trong hai tuần, cô bé trở thành bạn đồng hành của tôi, ngủ với tôi.","A friend, acquaintance, or partner; someone with whom one spends time or keeps company",9184
domesticated,adjective,đã được thuần dưỡng,Are you suggesting this is domestic ?,Ý ông đang nói về cuộc chiến phe phái trong nội bộ chính phủ ?,"(of an animal, especially a pet) Tame, naturalized.",9185
pedigree,adjective,nòi,And that kind of pedigree would cost far more than he could afford.,Và loại ngựa nòi đó sẽ tốn rất nhiều tiền hơn khả năng của ông để mua.,Having a pedigree.,9186
kennel,verb,cũi chó,Like we're talking a whole kennel .,Nguyên một cũi chó luôn ấy,A house or shelter for a dog.,9187
frisky,adjective,nghịch ngợm,So frisky .,Thật là vui tánh .,(informal) Sexually stimulated; horny,9188
carnivore,noun,loài ăn thịt,Now they have 14 herbivores and six carnivores .,Giờ họ có 14 loài ăn cỏ và 6 loài ăn thịt .,Any animal that eats meat as the main part of its diet.,9189
retractable,adjective,có thể chối,"Diego, retract the claws, please.","Diego, rút móng lại dùm đi.",Capable of being retracted; retractile.,9190
aardvark,noun,lợn đất,Aardvark ?,Heo đất ?,"(zoology) The mammalOrycteropus afer, of the orderTubulidentata, somewhat resembling a pig, common in some parts of sub-Saharan Africa.",9192
anchovy,noun,cá trống,""" Anchovy licorice sauce. """,""" Nước xốt cá trống nấu với cam thảo. ""","A small saltwater fish of the Engraulidae family, used as food, especially on pizzas and in Caesar salads.",9193
aphid,noun,rệp cây,The aphids of Chapter 10 could be seen as paying out nectar to hire professional bodyguards.,Những con rệp cây ở Chương 10 có thể được xem như đang trả công bằng mật để thuê lính bảo vệ chuyên nghiệp.,Sapsucking pest insect of the superfamily Aphidoidea; an aphidian.,9194
armadillo,noun,con tatu,"What am I gonna kill in this town, an armadillo ?","Tôi sẽ giết cái gì ở thị trấn này chứ, con Tatu à?","Any of a family of burrowing mammals covered with bony, jointed, protective plates.",9195
barracuda,noun,cá nhồng,Rick fell somewhere between a barracuda and a great white.,Rick đã chết ở đâu đó trong giữa một con cá nhồng và một con cá mập,"Any large marine fish of the genus Sphyraenus that have elongated bodies, a projecting lower jaw and displaying prominent fang-shaped teeth.",9196
caribou,noun,như cariboo,Moose and caribou can be found on the island.,Gỗ và açaí cũng được sản xuất tại đảo.,"Any of several North American subspecies of the reindeer, Rangifer tarandus.",9197
caterpillar,noun,sâu bướm,"The Yank's an intruder, just like the caterpillar .","Tên Yankee là một vị khách không mời, cũng y như con sâu bướm .",The larva of a butterfly or moth.,9198
chinook,noun,tiếng Si-núc,Two Chinooks and two Apaches.,2 Chinook và 2 Apache.,"(Canada, physics, meteorology) The name given to the descending, warm, dry wind on the eastern side of the Rocky Mountains. The chinook generally blows from the southwest, but its direction may be modified by topography. When it sets in after a spell of intense cold, the temperature may rise by 20°F to 40°F in 15 minutes due to replacement of a cold air mass with a much warmer air mass in minutes.",9199
bald eagle,noun,Đại bàng đầu trắng,Let out ten bald eagles that had been raised in the Detroit Zoo into the wild.,Thả 10 chú đại bàng đầu trắng từng được nuôi dưỡng ở vườn Detroilt về với thiên nhiên.,A species of eagle native to North America and notable for the white plumage on its head.,9200
chicken,adjective,gà con,"If he was a healthy weasel, the chicken didn't get a chance to say anything.","Nếu là một con chồn mạnh khỏe, con gà con sẽ không có cơ hội nói gì đâu.","(countable) A domestic fowl,Gallus gallus, especially when young",9201
dove,noun,bồ câu,"No difference to you, my dove of Canaan.","Không khác với nàng, con bồ câu Canaan của ta.","A pigeon, especially one smaller in size; a bird (often arbitrarily called either a pigeon or a dove or both) of more than 300 species of the family Columbidae.",9202
egret,noun,cò,HMS Egret was sunk in the same incident.,Chiếc tàu xà lúp HMS Egret đã bị đánh chìm trong cùng sự kiện này.,"Any of various wading birds of the genera Egretta or Ardea that includes herons, many of which are white or buff, and several of which develop fine plumes during the breeding season.",9203
goose,verb,con ngỗng,I'm making a goose for my sister's wedding gift.,Con ngỗng gỗ tôi đang làm sẽ là món quà cưới cho chị tôi,"Any of various grazing waterfowl of the family Anatidae, bigger than a duck",9204
hoopoe,noun,chim đầu rìu,I’d never heard hoopoes and turtle-doves sing so ebulliently.,Chưa bao giờ cháu được nghe chim đầu rìu và chim cu gáy hót sôi nổi đến vậy.,"An Old World bird, Upupa epops, known for its distinctive plumage, fanlike crest, and slender bill.",9205
kestrel,noun,chim cắt,"The ability to see UV light may even help certain hawks and kestrels to locate voles, or field mice.",Khả năng nhìn thấy tia UV thậm chí còn có thể giúp một số loài diều hâu và chim cắt tìm bắt chuột đồng.,Any of various small falcons of the genus Falco that hover while hunting.,9206
kiwi,noun,chim kivi,It is the largest of the kiwi .,Nó là loài kiwi lớn nhất.,A flightless bird of the genus Apteryx native to New Zealand.,9207
ostrich,noun,đà điểu,An ostrich 's eye is bigger than its brain .,Mắt của đà điểu châu Phi lớn hơn não của nó .,A large flightless bird (Struthio camelus) native to Africa.,9208
parrot,verb,con vẹt,You could smell our parrot .,Chú có thể ngửi con vẹt của bọn cháu.,"A kind of bird, many species of which are colourful and able to mimic human speech.",9209
pigeon,noun,chim bồ câu,Roasted pigeon in lavender sauce.,Chim bồ câu quay rưới nước sốt oải hương.,(transitive) to deceive with a confidence game,9210
blue jay,noun,Giẻ cùi lam,""" Let me give you a blue jay to peck out the blood. """,""" Để ta lấy con chim giẻ cùi lam mổ ra máu. ""","A species of North American jay with blue feathering from the top of its head to midway down its back, Cyanocitta cristata",9211
cassowary,noun,đà điểu đầu mào,The cassowary is one of approximately 60 living species of flightless birds.,Đà điểu đầu mào là một trong số khoảng 60 loài chim không biết bay.,"A large flightless bird of the genus Casuarius, native to Australia and New Guinea, with a characteristic bony crest on its head, and can be very dangerous.",9212
condor,noun,Chim điêu,This is Condor .,Condor đây.,"Either of two New World vultures, Vultur gryphus of the Andes or Gymnogyps californianus, a nearly extinct vulture of the mountains of California.",9213
cuckoo,adjective,chim cu cu,You once mentioned that Lex Luthor spent time in the cuckoo's nest.,"well, em một lần đề cập rằng lex luthor tiêu phí một thời gian nhỏ bé trong tổ chim cu cu.",Crazy; not sane.,9214
duck,verb,cúi,"If you watch the tape, he ducks his head the second he steps off the train.","Nếu xem băng, hắn cúi đầu lúc hắn bước ra tàu.","Specifically, an adult female duck; contrasted with drake and with duckling.",9215
emu,noun,chim êmu,... in unfertilized emu or ostrich eggs.,D.N.A chưa thụ tinh trong trứng đà điểu Uc hay châu Phi...,A large flightless bird native to Australia.,9216
heron,noun,con diệc,"In Atwood's Surfacing, a dead heron represents purposeless killing and prompts thoughts about other senseless deaths.","Trong tác phẩm Mặt, một con diệc chết đại diện cho việc giết chóc vô mục đích và khuyến khích suy nghĩ về những cái chết vô nghĩa khác.","A long-legged, long-necked wading bird of the family Ardeidae.",9217
hummingbird,noun,chim ruồi,"A pair ofjade hummingbirds one with wings of emeralds, the other with wings of pearl.","Một cặp chim ruồi bằng ngọc bích một con cánh ngọc lục bảo, con kia cánh ngọc trai.",Any of various small American birds in the family Trochilidae that have the ability to hover.,9218
aromatic,adjective,thơm,And we could make our own aromatic oil.,Và chúng ta có thể tự làm dầu thơm cho mình.,Fragrant or spicy.,9219
