word,part_of_speech,meaning,example,example_meaning,definition,ID
comatose,noun,hôn mê,Jocelyn drinks a potion putting her in a comatose state.,Jocelyn tự uống một liều thuốc khiến cho bà rơi vào trạng thái hôn mê .,resembling a coma: unconscious,13861
supreme,adjective,tối cao,"You had Nadal executed, Supreme Leader.","Ngài đã tử hình Nadal rồi, thưa Lãnh Tụ Tối Cao .","Dominant, having power over all others.",13862
basic,adjective,căn bản,"Basically , what does it mean to “exercise justice”?",“Làm sự công-bình” có nghĩa căn bản là gì?,"elementary, simple, fundamental, merely functional.",13863
governor,noun,thống đốc,"Governor , may I tell you something in confidence?","Thống đốc , để tôi nói cho ông biết một bí mật.","The leader of a region or state that is a member of a federation or an empire. In Rome, they were endorsed by the emperor and appointed by the Senate. In the modern United States, they are elected by the people of that state.",13864
colonist,noun,tên thực dân,There's fifty colonists .,Ở đây có 50 người .,A person who is a founder of a colony.,13865
slave,noun,nô lệ,"Two slaves , sent from Remus to take my life.","Hai tên nô lệ , được Remus cử đi để giết tôi.",A person who is the property of another person and whose labor and also whose life often is subject to the owner's volition.,13866
found,verb,sáng lập,"When I was very young, my father founded a company that specialized in factory automation.","Khi còn nhỏ, cha tôi sáng lập một công ty chuyên về tự động hóa nhà máy.",Simple past tense and past participle of find.,13867
interstitial,noun,kẽ,It's definitely interstitial pulmonary fibrosis.,Chắc chắn là xơ hóa mô kẽ phổi.,"(Internet) A webpage, usually carrying advertising, displayed before a content page",13869
unit,noun,đơn vị,Target the 1x1 line item to the ad unit created in step 1.,Nhắm mục tiêu mục hàng 1x1 vào đơn vị quảng cáo được tạo trong bước 1.,(sciences) A standard measure of a quantity.,13870
annuity,noun,Niên kim,7 . Fixed Rate Annuities are a Bad Investment,7 . Niên kim lãi suất cố định là khoản đầu tư kém hiệu quả,"A right to receive amounts of money regularly over a certain fixed period, in perpetuity, or, especially, over the remaining life or lives of one or more beneficiaries.",13871
statutory,adjective,theo đúng luật,Keiichi Horii serves as an Outside Statutory Auditor.,Keiichi Horii phục vụ như một Kiểm toán viên bên ngoài theo luật định.,"Of, relating to, enacted or regulated by a statute.",13872
indescribable,adjective,không sao kể xiết,Our doing so has brought us indescribable joy.,"Nhờ thế, chúng tôi có được niềm vui không sao kể xiết .","Impossible, or very difficult to describe.",13875
gloomy,adjective,u ám,"The story need not be this gloomy , though.",Câu chuyện này không đến nỗi u ám quá thế.,Imperfectly illuminated; dismal through obscurity or darkness; dusky; dim; clouded.,13876
mount,verb,lên,He would have been the stallion who mounts the world.,Nó được sinh ra để cưỡi lên thế giới.,"A mountain, as in Mount Everest",13877
authorize,verb,cho phép,I'll get them to pass some kind of resolution authorizing me full authority over there.,Tôi sẽ để họ thông qua một vài giải pháp cho phép tôi có toàn quyền ở đó.,(transitive) to grant someone the power or authority to do something specific,13878
imperil,verb,làm nguy hiểm,These are just a few of the problems imperiling our future.,Đó chỉ là một vài hiểm họa đang đe dọa tương lai loài người.,(transitive) To put into peril; to place in danger or cause a hazard.,13879
voluptuous,adjective,gây khoái lạc,voluptuousness and bliss.,say đắm và hạnh phúc.,"Suggestive of or characterized by full, generous, pleasurable sensation.",13880
plover,noun,chim choi choi,"The water drives out insects from the parched ground, which are snapped up by plovers .","Nước đánh thức những con côn trùng từ mặt đất khô cằn, ngay lập tức là con mồi cho những chú chim choi choi.",Any of various wading birds of the family Charadriidae.,13881
ceramic,adjective,gốm,"Yeah, we also went to your ceramic studio as well.","Ừ, bọn tôi cũng đã tới lò gốm của cô.","made of material produced by the high temperature firing of inorganic, nonmetallic rocks and minerals.",13883
harmonize,verb,phối hoà âm,They're harmonic rods.,Nó là cần điều hòa .,(intransitive) To be in harmonious agreement.,13884
detail,verb,cắt cử,How many men have you detailed for tonight?,Tối nay ông cắt cử bao nhiêu người rồi?,(countable) Something small enough to escape casual notice.,13885
poem,noun,bài thơ,From the poem -,Từ bài thơ,(rare or archaic) Alternative spelling of poem.,13886
jalopy,noun,máy bay ọp ẹp,From a Ferrari to a jalopy .,Đang đi Ferrari giờ lại phải chui vào cái xe cũ nát này.,"An old, dilapidated automobile.",13887
outsource,verb,thuê ngoài,Companies also outsource production to contract manufacturers.,Các công ty cũng thuê ngoài sản xuất để ký hợp đồng với các nhà sản xuất.,"(business, management, chiefly US) To transfer the management and/or day-to-day execution of an entire business function to a third-party service provider.",13888
automatically,adverb,tự khắc,Start automatically,Khởi chạy tự động,In an automatic manner.,13890
exploration,noun,sự thám hiểm,So exploration can pay for itself.,Thế nên sự thám hiểm có thể tự chi trả,The act of exploring,13891
operate,verb,mổ,You've bothered me since they wheeled you into the operating room.,Anh đã làm em xao xuyến kể từ khi người ta đẩy anh vô phòng mổ .,"To perform a work or labour; to exert power or strength, physical or mechanical; to act.",13892
browser,noun,trình duyệt,"Overall , the browser market has become more vigorous than ever .","Nhìn chung , thị trường trình duyệt đã trở nên sôi nổi hơn bao giờ hết .",A person or animal who browses.,13893
keyboard,noun,bàn phím,Allow remote user to & control keyboard and mouse,Cho phép người dùng ở xa điều khiển bàn phím và chuột,"A set of keys used to operate a typewriter, computer etc.",13894
laptop,noun,máy tính xách tay,"She enjoys making what she calls "" paper laptops . """,Cháu rất thích làm thứ mà cháu gọi là máy tính xách tay bằng giấy.,(computing) a laptop computer,13895
cure,verb,chữa,"I just want to say that we are applying this to many world problems: changing the drop-out rates of school kids, combating addictions, enhancing teen health, curing vets' PTSD with time metaphors -- getting miracle cures -- promoting sustainability and conservation, reducing physical rehabilitation where there is a 50-percent drop out rate, altering appeals to suicidal terrorists, and modifying family conflicts as time-zone clashes.","Tôi chỉ muốn nói rằng chúng ta đang áp dụng điều này cho rất nhiều vấn đề của thế giới: thay đổi tỉ lệ bỏ học ở lứa tuổi học đường, chống chọi các thói nghiện, tăng sức khỏe thanh thiếu niên, chữa trị rối loạn stress hậu sang chấn bằng các hoán dụ thời gian -- tìm ra thuốc chữa kì diệu -- quảng bá phát triển bền vững và bảo tồn, rút ngắn quá trình khôi phục chức năng cho bệnh nhân bị hư hỏng hệ vận động, quá trình mà tỉ lệ bỏ cuộc hiện nay là 50%, thay đổi kháng cáo từ những kẻ khủng bố liều mạng, và thay đổi xung đột gia đình khi các vùng thời gian xung khắc.",a solution to a problem,13896
prevent,verb,ngăn ngừa,Preventing nosebleeds,Ngăn ngừa bệnh chảy máu cam,(transitive) To stop; to keep (from happening). [from 16th c.],13897
therapy,verb,phép chữa bệnh,WITNESS POSITION ON THERAPY,QUAN ĐIỂM CỦA NHÂN CHỨNG VỀ PHÉP CHỮA BỆNH,"Treatment of disease or disability, physical or mental.",13898
disease,noun,bệnh,"“Happiness or related mental states like hopefulness, optimism and contentment appear to reduce the risk or limit the severity of cardiovascular disease , pulmonary disease , diabetes, hypertension, colds and upper-respiratory infections,” says a report in Time magazine.","Theo tạp chí Time: “Hạnh phúc hoặc những gì liên quan đến trạng thái tinh thần như niềm hy vọng, thái độ lạc quan và sự thỏa lòng làm giảm nguy cơ hoặc hạn chế mức độ nghiêm trọng của bệnh tim mạch, bệnh phổi, đái tháo đường, cao huyết áp, cảm lạnh và nhiễm trùng về đường hô hấp”.",(pathology) An abnormal condition of the body or mind that causes discomfort or dysfunction; distinct from injury insofar as the latter is usually instantaneously acquired.,13899
farming,noun,nông nghiệp,"And without farming , they would not exist.","Không có nông nghiệp , xã hội đã không tồn tại.",Present participle of farm.,13900
herbicide,noun,thuốc diệt cỏ,"Possible environmental agents include flavonoids in food, tobacco smoke, and most herbicides .","Tác nhân môi trường có thể gồm flavon trong thức ăn, khói thuốc lá và thuốc diệt cỏ .",A substance used to kill plants.,13901
pesticide,noun,thuốc trừ sâu,Perhaps there are fewer pesticides in the cities than there are in [rural] areas.,Có lẽ ở thành phố có ít thuốc trừ sâu hơn so với ở nông thôn.,"A substance, usually synthetic although sometimes biological, used to kill or contain the activities of pests",13902
plow,verb,cày,"In September or October, the farmers of Constanza clear and plow their fields, leaving deep furrows separated by banks of earth about three feet [1 m] wide.","Trong tháng Chín hoặc tháng Mười, nông dân Constanza dọn đất và cày trên ruộng nhà, để lại những luống cày sâu, cách nhau bởi những dải đất rộng khoảng một mét.",(US) Alternative spelling of plough.,13903
