word,part_of_speech,meaning,example,example_meaning,definition,ID
abysmal,adjective,không đáy,Your food is abysmal !,Đồ ăn của cậu rất sâu sắc !,"Pertaining to, or resembling an abyss; bottomless; unending; profound; fathomless; immeasurable.",4625
moribund,adjective,gần chết,"Yes, moribund .","Phải, trước khi chết .",Approaching death; about to die; expiring,4626
aseptic,adjective,vô trùng,which was aseptic technique.,đó là kĩ thuật vô trùng,Free of disease-causing microbes.,4627
colloquial,adjective,thông tục,"This area is colloquially referred to as ""the DMV"" (DC, Maryland, Virginia).","Khu vực này theo lệ thường/theo thông tục được gọi là ""DMV"" (DC, Maryland, Virginia).",(linguistics) Denoting a manner of speaking or writing that is characteristic of familiar conversation; informal.,4628
ecclesiastical,adjective,thầy tu,With what does one replace an ecclesiastical collar?,Cái thằng thầy tu ấy sẽ làm cái gì nhỉ?,"Of or pertaining to the church; as, ecclesiastical architecture.",4629
avaricious,adjective,tham lam,Avaricious weapons dealers are doing a multibillion-dollar business earth wide.,Trên khắp thế giới nhiều kẻ tham lam đang buôn bán vũ khí trị giá lên đến hàng tỷ Mỹ kim.,Actuated by avarice; greedy of gain; immoderately desirous of accumulating property.,4630
congenial,adjective,tương đắc,Not amongst two such congenial families.,Không phải giữa hai gia đình thân thiết như thế.,"having the same or very similar nature, personality, tastes, habits or interests",4631
decanter,noun,bình thon cổ,"I found the sherry decanter , Grace.","Tôi tìm thấy bình rượu vàng , Grace.",a vessel for decanting liquor,4632
phlegmatic,adjective,lạnh lùng,"Corpulence makes a man reasonable, pleasant and phlegmatic .","Sự béo lên làm con người ta biết phải trái, vui vẻ và uể oải .",Not easily excited to action or passion; calm; sluggish.,4633
rubicund,adjective,đỏ,His rubicund face expressed consternation and fatigue; he appeared to be in a spasmodic sort of hurry.,"Mặt đỏ của ông bày tỏ sự sửng sốt và mệt mỏi, anh xuất hiện trong một co thắt sắp xếp vội vàng.",Ruddy.,4634
sojourn,verb,ở lại ít lâu,"During his Danube sojourn (Drinkwater suggests in 255 or 256), he proclaimed his elder son Valerian II Caesar and thus official heir to himself and Valerian I; the boy probably joined Gallienus on campaign at that time, and when Gallienus moved west to the Rhine provinces in 257, he remained behind on the Danube as the personification of Imperial authority.","Trong thời gian ở lại ít lâu tại Danube (Drinkwater cho là vào khoảng năm 255 hoặc 256), ông đã phong con trai mình Valerianus II làm Caesar và như vậy sẽ chính thức kế thừa ngôi vị cùng Valerianus I; người bạn thân có thể tham gia cùng với Gallienus vào chiến dịch lúc đó, và khi Gallienus di chuyển về phía tây các tỉnh vùng sông Rhine năm 257, ông vẫn còn ở lại đằng sau sông Donau như là hiện thân cho uy quyền của đế chế.",A short stay somewhere.,4635
dogmatic,adjective,giáo lý,"In his autobiography he wrote, ""I am not religious in the dogmatic sense ...","Trong tự truyện của mình ông viết, ""Tôi không phải người tin đạo theo nghĩa giáo lý ...","(philosophy, medicine) Adhering only to principles which are truea priori, rather than truths based on evidence or deduction.",4636
quay,noun,ke,"Immediately after Sarkozy's victory, Chirac moved into a 180 square metre duplex on the Quai Voltaire in Paris lent to him by the family of former Lebanese Prime Minister Rafik Hariri.","Ngay sau chiến thắng của Sarkozy, Chirac đã rời tới một căn hộ rộng 180 mét vuông trên Ke Voltaire ở Paris do gia đình cựu Thủ tướng Liban Rafik Hariri thuê cho ông.",(nautical) A stone or concrete structure on navigable water used for loading and unloading vessels; a wharf.,4637
minaret,noun,tháp,The City of a Thousand Minarets,Thành Phố Có Một Ngàn Ngọn Tháp,"the tall slender tower of an Islamic mosque, from which the muezzin recites the adhan (call to prayer)",4638
volubly,adverb,rất nhiều,"And when my ritual began, this very voluble patient began to quiet down.","Và khi nghi lễ của tôi bắt đầu, bệnh nhân nói nhiều này bắt đầu im tiếng dần.",in a voluble manner,4639
cogitate,verb,ngẫm nghĩ,And we cogitated about this for about four years.,Chúng tôi đã ngẫm nghĩ về điều này trong khoảng bốn năm.,"(intransitive) To meditate, to ponder, to think deeply.",4640
estimable,adjective,ước lượng được,"With these parameters, astronomers can also estimate the age of the star.","Với những tham số này, các nhà thiên văn cũng ước lượng được độ tuổi của sao.",Worthy of esteem; admirable.,4641
lugubrious,adjective,bi thảm,In India it is distributed mainly on the plains and is replaced in the higher hills of the Himalayas by the crested kingfisher (Megaceryle lugubris ).,"Tại Ấn Độ, nó phân bố chủ yếu trên các vùng đồng bằng và được thay thế trong những ngọn đồi cao của dãy Himalaya bởi loài Megaceryle lugubris.","gloomy, mournful or dismal, especially to an exaggerated degree.",4642
scurvy,adjective,bệnh scobat,"To add to the misery, scurvy broke out – first among the Iroquoians, and then among the French.","Không những thế, dịch bệnh scobat nổ ra – ban đầu là người Iroquois, sau đó là người Pháp.","(pathology) A disease caused by insufficient intake of vitamin C leading to the formation of livid spots on the skin, spongy gums, loosening of the teeth and bleeding into the skin and from almost all mucous membranes.",4643
reconnaissance,noun,sự do thám,"RF-101A first reconnaissance version, 35 built.",RF-101A Phiên bản trinh sát hình ảnh đầu tiên.,The act of scouting or exploring (especially military or medical) to gain information.,4644
colloquy,noun,hội đàm,"During this brief colloquy , Eliza had been taking her leave of her kind friend,","Trong hội đàm ngắn gọn này, Eliza đã được nghỉ phép của bạn loại của mình,",A conversation or dialogue. [from 16th c.],4645
exultation,noun,niềm hân hoan,EXULTATION had turned to despair in just a few weeks.,NIỀM hân hoan đã biến thành nỗi tuyệt vọng chỉ trong vòng vài tuần lễ.,"The act of exulting; lively joy at success or victory, or at any advantage gained; rapturous delight; triumph.",4646
inveigh,verb,công kích,"Because with a few wonderful exceptions, very often when religious people come together, religious leaders come together, they're arguing about abstruse doctrines or uttering a council of hatred or inveighing against homosexuality or something of that sort.","Bởi lẽ với một vài ngoại lệ kỳ lạ, thường thì khi những người sùng đạo tụ họp người dẫn đầu tôn giáo tụ họp, họ thường bàn luận về những giáo lý thâm thúy khó hiểu hay thốt ra những sự hận thù công kích đồng tính luyến ái hay tương tự,",(intransitive) To rant and rave or complain angrily,4647
cadaverous,adjective,trông như xác chết,"The most regular caller was the Comte Desmaisons, a thin, cadaverous man.","Người khách siêng năng nhất là bá tước Desmaisons, một người đàn ông cao lớn, gày xanh xao , còng lưng.",Corpselike; hinting of death; imitating a cadaver,4648
waylay,verb,rình,Big Jerry won't let anybody waylay us.”,Big Jerry sẽ không chịu để cho ai rình mò mình đâu.,(transitive) To lie in wait for and attack from ambush.,4649
dupe,verb,lừa bịp,"An insolent cigarette girl who duped me and was probably, even now, beguiling another somewhere.","Một cô gái vấn thuốc ngang tàng đã lừa bịp tôi và ngay bây giờ, chắc vẫn đang lừa bịp một người nào khác.","To swindle, deceive, or trick.",4650
charter,noun,hiến chương,"If we win, you give up your charter and you move out of the Beta House.","Nếu bọn ta thắng, bọn mày phải từ bỏ hiến chương và ra khỏi nhà Beta.",(transitive) to lease or hire something by charter,4651
sheathe,Verb,bỏ vào bao,And it mis- sheathed in my daughter's bosom!,Và nó mis- bọc trong lòng của con gái tôi!,"To put something, such as a knife, into a sheath",4652
pell-mell,adjective,beng,"Hall, Henfrey, and the human contents of the tap rushed out at once pell - mell into the street.","Hall, Henfrey, và các nội dung của con người khai thác phải chạy ra ngoài cùng một lúc lộn xộn vào đường phố.","Hasty, uncontrolled.",4653
pugilist,noun,võ sĩ,Ancient pugilists had their fists and wrists bound with leather thongs.,Những võ sĩ quyền anh xưa có dây da buộc vào cổ tay và bàn tay họ.,"One who fights with his fists; esp., a professional prize fighter; a boxer.",4654
incendiary,adjective,bom cháy,Incendiary .,Đạn lửa .,Capable of causing fire.,4655
undulation,noun,sự gợn sóng,"Well, gravitonium distorts gravity fields within itself, causing an undulating , amorphous shape.","Thì, Gravitonium làm biến dạng trọng trường của chính nó, tạo ra sự gợn sóng , mà không thể định hình được.",an instance or act of undulating,4656
hubbub,verb,sự náo loạn,And there's this huge hubbub .,Và có một sự náo loạn .,"A confused uproar, commotion, tumult or racket.",4657
efface,verb,xoá bỏ,"Your dreams forgotten, your horrors effaced .","Những giấc mơ của ông sẽ bị lãng quên, những nỗi sợ hãi cũng sẽ phai mờ .",(transitive) To erase (as anything impressed or inscribed upon a surface); to render illegible or indiscernible.,4658
sloop,noun,thuyền nhỏ một buồm,That's his sloop .,Đó là tàu của hắn .,(nautical) A single-masted sailboat with only one jib.,4659
ballast,verb,đồ dằn,"As I've told you, we don't have enough ballast yet to run full ahead.","Tôi đã nói rồi, ta vẫn chưa đủ đồ dằn để chạy hết tiến.","(nautical) Heavy material that is placed in the hold of a ship (or in the gondola of a balloon), to provide stability.",4660
venturesome,adjective,liều lĩnh,"From the Amazon the Napo is navigable for river craft up to its Curaray branch, a distance of about 216 mi (348 km), and perhaps a bit further; thence, by painful canoe navigation, its upper waters may be ascended as far as Santa Rosa, the usual point of embarkation for any venturesome traveller who descends from the Quito tableland.","Từ Amazon, Napo có khả năng thông hành đến tận nhánh sông Curaray, cách khoảng 216 miles (350 km), và có lẽ có thể xa hơn một chút; từ đây, bằng cách chuyển sang cano, có thể đi lên thượng nguồn xa đến Santa Rosa, một điểm đến được biết đến với bất kỳ khách du lịch mạo hiểm nào đến từ cao nguyên Quito.",Bold; willing to take risks; adventurous.,4661
